Loan ID,Disbursed Date,Region,Loan Purpose,Loan Amount (INR),Tenure (months),Interest Rate (%),Applicant Age,Employment Type,Education Level,Marital Status,Monthly Income (INR),Credit Score,EMI (INR),EMI to Income Ratio,Late Payments Count,Loan Status
LN-106921,2026-04-15,East India,Vehicle Loan,474356.0,36,16.57,33,Self-Employed,Graduate,Divorced,69353.0,669,16810.75,0.242,1,Active
LN-105205,2026-04-16,South India,Personal Loan,227885.0,24,15.26,30,Salaried,Graduate,Single,62832.0,643,11077.55,0.176,2,Active
LN-101355,2026-04-17,East India,Gold Loan,555804.0,6,10.25,32,Salaried,Graduate,Divorced,49832.0,814,95423.0,1.915,1,Active
LN-106514,2026-04-17,East India,Business Loan,1483966.0,24,10.66,43,Salaried,Graduate,Married,53420.0,729,68930.43,1.29,1,Active
LN-106826,2026-04-17,East India,Vehicle Loan,1098874.0,48,15.58,52,Salaried,Post-Graduate,Married,66360.0,626,30906.53,0.466,1,Active
LN-102177,2026-04-18,East India,Vehicle Loan,967856.0,72,7.81,46,Unemployed,Professional Degree,Divorced,44601.0,586,16880.0,0.378,1,Active
LN-106804,2026-04-18,South India,Education Loan,386597.0,120,13.81,38,Business Owner,Post-Graduate,Divorced,72040.0,671,5958.47,0.083,0,Active
LN-101111,2026-04-19,West India,Personal Loan,351623.0,24,11.58,39,Salaried,Professional Degree,Divorced,148316.0,723,16483.23,0.111,1,Active
LN-101481,2026-04-19,South India,Personal Loan,483309.0,12,7.84,47,Business Owner,Post-Graduate,Single,163820.0,783,42006.54,0.256,0,Active
LN-106637,2026-04-19,Central India,Business Loan,3048970.0,24,10.94,61,Self-Employed,Below High School,Single,19569.0,750,142020.98,7.257,10,Defaulted
LN-100039,2026-04-20,Central India,Education Loan,1771813.0,84,10.3,40,Salaried,Post-Graduate,Married,54218.0,695,29689.57,0.548,2,Restructured
LN-102531,2026-04-20,South India,Personal Loan,75639.0,12,8.12,30,Self-Employed,Graduate,Divorced,66522.0,691,6583.92,0.099,0,Active
LN-102757,2026-04-20,North India,Business Loan,3032002.0,84,17.81,21,Salaried,Post-Graduate,Divorced,72570.0,672,63388.91,0.873,1,Active
LN-100916,2026-04-21,West India,Gold Loan,702788.0,6,9.12,30,Salaried,Professional Degree,Married,145815.0,679,120266.68,0.825,8,Defaulted
LN-101081,2026-04-21,East India,Vehicle Loan,1018706.0,36,13.08,30,Self-Employed,Graduate,Married,38907.0,696,34363.5,0.883,10,Defaulted
LN-102632,2026-04-21,East India,Home Loan,5407625.0,240,16.66,47,Salaried,High School,Married,30584.0,727,77923.96,2.548,0,Active
LN-103637,2026-04-21,West India,Gold Loan,483055.0,6,11.17,34,Retired,Graduate,Married,63433.0,687,83152.34,1.311,1,Active
LN-105812,2026-04-21,West India,Personal Loan,248599.0,48,14.35,40,Self-Employed,Graduate,Married,71328.0,703,6837.06,0.096,0,Active
LN-101869,2026-04-22,West India,Vehicle Loan,426438.0,60,11.1,33,Business Owner,High School,Single,32641.0,633,9293.08,0.285,2,Active
LN-101903,2026-04-22,East India,Business Loan,2155057.0,60,16.74,27,Retired,Below High School,Married,18151.0,665,53257.9,2.934,1,Active
LN-100265,2026-04-23,Central India,Home Loan,5415464.0,240,9.95,24,Salaried,Graduate,Divorced,58599.0,633,52081.13,0.889,1,Active
LN-100932,2026-04-23,South India,Personal Loan,318132.0,48,13.07,21,Salaried,Graduate,Single,59299.0,606,8545.74,0.144,1,Active
LN-101372,2026-04-23,East India,Business Loan,2786599.0,60,9.4,60,Self-Employed,Graduate,Single,39265.0,708,58387.68,1.487,0,Active
LN-102606,2026-04-24,South India,Vehicle Loan,842634.0,60,12.33,38,Salaried,Professional Degree,Divorced,67224.0,699,18884.75,0.281,1,Active
LN-103353,2026-04-24,East India,Home Loan,2339346.0,120,17.13,41,Salaried,Graduate,Divorced,56643.0,658,40850.19,0.721,1,Active
LN-104188,2026-04-24,East India,Home Loan,3262015.0,300,17.12,57,Retired,Professional Degree,Single,128187.0,785,47211.68,0.368,0,Active
LN-106292,2026-04-24,Central India,Vehicle Loan,326427.0,48,8.56,28,Self-Employed,Graduate,Married,69373.0,732,8055.12,0.116,1,Active
LN-102746,2026-04-25,South India,Home Loan,3108139.0,120,8.04,41,Self-Employed,Professional Degree,Married,136722.0,669,37776.03,0.276,0,Active
LN-103362,2026-04-25,North India,Education Loan,1334601.0,120,14.44,27,Self-Employed,Graduate,Divorced,52785.0,625,21076.4,0.399,1,Active
LN-105816,2026-04-25,North India,Business Loan,2068422.0,24,8.68,55,Salaried,Professional Degree,Divorced,94749.0,776,94191.93,0.994,0,Active
LN-106762,2026-04-25,Central India,Business Loan,3019460.0,24,13.34,56,Salaried,High School,Divorced,27811.0,672,144033.31,5.179,0,Active
LN-100567,2026-04-26,East India,Vehicle Loan,424256.0,72,10.26,29,Self-Employed,Graduate,Married,58205.0,696,7915.44,0.136,0,Active
LN-104129,2026-04-26,West India,Home Loan,1671139.0,300,18.26,40,Salaried,Professional Degree,Married,68217.0,767,25706.12,0.377,2,Restructured
LN-104940,2026-04-26,South India,Vehicle Loan,1036686.0,72,14.0,50,Retired,Graduate,Single,67003.0,612,21361.68,0.319,1,Active
LN-105371,2026-04-26,North India,Home Loan,1704859.0,300,12.06,30,Unemployed,Post-Graduate,Single,14395.0,607,18031.62,1.253,11,Defaulted
LN-106470,2026-04-26,Central India,Personal Loan,77834.0,12,15.97,24,Business Owner,Graduate,Divorced,97585.0,809,7060.84,0.072,1,Active
LN-102948,2026-04-27,West India,Home Loan,2849167.0,300,16.36,21,Salaried,Professional Degree,Single,104618.0,762,39523.78,0.378,0,Active
LN-103322,2026-04-27,East India,Agriculture Loan,265964.0,12,12.75,44,Salaried,Post-Graduate,Divorced,108253.0,720,23724.0,0.219,1,Active
LN-104054,2026-04-27,West India,Vehicle Loan,804775.0,60,11.53,37,Self-Employed,Professional Degree,Married,96115.0,667,17711.22,0.184,0,Active
LN-104509,2026-04-27,South India,Vehicle Loan,477585.0,60,8.74,44,Retired,Graduate,Married,48618.0,582,9853.72,0.203,3,Active
LN-105110,2026-04-27,South India,Business Loan,1151678.0,84,8.64,27,Salaried,Graduate,Single,54040.0,749,18319.72,0.339,1,Active
LN-106759,2026-04-27,South India,Personal Loan,359905.0,36,7.98,31,Salaried,High School,Married,20763.0,685,11274.79,0.543,10,Defaulted
LN-106772,2026-04-27,East India,Personal Loan,452916.0,36,12.03,45,Salaried,Graduate,Single,37481.0,632,15049.78,0.402,1,Active
LN-101348,2026-04-28,Central India,Personal Loan,411395.0,24,10.62,37,Retired,Professional Degree,Divorced,68429.0,648,19101.73,0.279,3,Active
LN-102033,2026-04-28,North India,Home Loan,4984115.0,120,16.11,24,Retired,Post-Graduate,Single,58415.0,611,83832.45,1.435,0,Active
LN-101410,2026-04-29,South India,Home Loan,5244300.0,180,15.73,37,Self-Employed,Post-Graduate,Divorced,108276.0,595,76038.13,0.702,0,Active
LN-101499,2026-04-29,North India,Agriculture Loan,456959.0,36,11.74,21,Self-Employed,Professional Degree,Married,116985.0,646,15120.89,0.129,1,Active
LN-103717,2026-04-29,South India,Home Loan,4713394.0,300,15.2,32,Business Owner,Graduate,Single,85196.0,733,61102.92,0.717,1,Active
LN-106272,2026-04-29,East India,Personal Loan,79743.0,12,15.18,46,Self-Employed,Graduate,Divorced,48521.0,536,7204.24,0.148,7,Defaulted
LN-106500,2026-04-29,North India,Personal Loan,138504.0,36,18.07,42,Self-Employed,High School,Married,30082.0,561,5012.12,0.167,1,Active
LN-106724,2026-04-29,West India,Education Loan,1676558.0,36,13.38,38,Salaried,High School,Divorced,21759.0,720,56797.22,2.61,1,Active
LN-102543,2026-05-01,North India,Business Loan,2451189.0,60,8.38,39,Salaried,Professional Degree,Married,122609.0,725,50148.25,0.409,1,Active
LN-102934,2026-05-01,West India,Gold Loan,243325.0,6,8.77,38,Business Owner,Post-Graduate,Married,85271.0,731,41597.8,0.488,1,Active
LN-103931,2026-05-01,East India,Home Loan,4976530.0,120,16.1,35,Salaried,Post-Graduate,Divorced,106857.0,753,83673.8,0.783,1,Active
LN-103994,2026-05-01,Central India,Vehicle Loan,1068929.0,36,14.35,21,Salaried,Professional Degree,Single,117754.0,724,36715.43,0.312,0,Active
LN-104419,2026-05-01,Central India,Vehicle Loan,547069.0,72,11.64,38,Self-Employed,Post-Graduate,Married,62659.0,768,10593.16,0.169,1,Active
LN-100926,2026-05-02,East India,Business Loan,1425065.0,24,15.95,40,Salaried,Graduate,Married,61459.0,728,69741.57,1.135,0,Active
LN-104209,2026-05-02,East India,Home Loan,5675220.0,240,16.29,42,Salaried,Post-Graduate,Single,111072.0,707,80194.15,0.722,0,Active
LN-102881,2026-05-03,East India,Home Loan,4892647.0,300,17.63,46,Retired,High School,Married,29061.0,636,72797.12,2.505,0,Active
LN-104328,2026-05-03,South India,Business Loan,2785351.0,24,18.3,46,Self-Employed,Graduate,Divorced,56778.0,619,139460.23,2.456,0,Active
LN-101716,2026-05-04,Central India,Education Loan,757967.0,36,12.19,24,Salaried,Post-Graduate,Married,83572.0,634,25244.19,0.302,3,Active
LN-104506,2026-05-04,West India,Home Loan,3947210.0,120,17.89,35,Retired,Graduate,Divorced,49978.0,599,70843.59,1.417,3,Active
LN-104888,2026-05-04,Central India,Vehicle Loan,265063.0,36,14.41,61,Salaried,Below High School,Divorced,18503.0,678,9112.1,0.492,1,Active
LN-106452,2026-05-04,South India,Personal Loan,327846.0,48,9.29,42,Salaried,Graduate,Married,43563.0,711,8203.68,0.188,0,Active
LN-106620,2026-05-04,Central India,Personal Loan,335246.0,24,12.59,25,Self-Employed,Graduate,Divorced,46219.0,588,15873.72,0.343,0,Active
LN-103577,2026-05-05,West India,Vehicle Loan,730239.0,36,8.23,27,Salaried,Professional Degree,Married,147887.0,715,22960.6,0.155,1,Active
LN-103623,2026-05-05,South India,Home Loan,5205006.0,300,17.19,44,Self-Employed,Below High School,Divorced,22311.0,624,75622.21,3.389,0,Active
LN-106238,2026-05-05,East India,Vehicle Loan,1156727.0,48,17.98,34,Salaried,High School,Married,18028.0,717,33966.77,1.884,1,Active
LN-100277,2026-05-06,North India,Business Loan,3836717.0,36,12.09,53,Salaried,Graduate,Married,38507.0,762,127598.89,3.314,0,Active
LN-102265,2026-05-06,West India,Vehicle Loan,223475.0,48,9.7,23,Self-Employed,Post-Graduate,Married,105889.0,662,5635.76,0.053,0,Active
LN-105831,2026-05-06,South India,Personal Loan,174779.0,12,14.4,67,Salaried,Graduate,Single,40513.0,677,15725.82,0.388,1,Active
LN-101506,2026-05-07,East India,Vehicle Loan,731431.0,60,16.2,42,Self-Employed,Graduate,Married,62843.0,676,17864.8,0.284,1,Active
LN-103804,2026-05-07,North India,Education Loan,275168.0,60,10.72,42,Salaried,Graduate,Single,42136.0,637,5944.47,0.141,1,Active
LN-104822,2026-05-07,Central India,Personal Loan,184723.0,48,16.1,57,Self-Employed,Post-Graduate,Divorced,91043.0,622,5244.57,0.058,3,Active
LN-101688,2026-05-08,East India,Home Loan,3297916.0,240,14.76,32,Salaried,Graduate,Single,59963.0,653,42842.94,0.714,0,Active
LN-102054,2026-05-08,Central India,Personal Loan,215007.0,36,18.19,23,Salaried,Graduate,Married,46384.0,710,7793.53,0.168,1,Active
LN-106431,2026-05-08,Central India,Education Loan,1932624.0,36,8.16,23,Salaried,Graduate,Married,40864.0,792,60704.16,1.486,3,Defaulted
LN-104731,2026-05-09,North India,Gold Loan,505320.0,24,16.6,41,Salaried,Graduate,Divorced,70540.0,665,24887.15,0.353,0,Active
LN-105669,2026-05-09,West India,Agriculture Loan,384633.0,12,15.81,32,Self-Employed,Post-Graduate,Divorced,74060.0,723,34863.51,0.471,9,Written Off
LN-102636,2026-05-10,North India,Vehicle Loan,977281.0,36,13.36,42,Self-Employed,Professional Degree,Single,72983.0,752,33098.17,0.454,5,Defaulted
LN-102986,2026-05-10,South India,Home Loan,5283917.0,300,10.3,44,Salaried,Post-Graduate,Divorced,76465.0,750,49136.93,0.643,1,Active
LN-104171,2026-05-10,West India,Education Loan,401297.0,84,16.2,42,Salaried,High School,Single,23792.0,676,8016.37,0.337,0,Active
LN-105231,2026-05-10,East India,Home Loan,2654004.0,120,12.79,47,Salaried,Professional Degree,Married,121862.0,769,39299.08,0.322,0,Active
LN-106126,2026-05-10,South India,Education Loan,341786.0,84,10.35,51,Salaried,Graduate,Divorced,38312.0,754,5736.05,0.15,0,Active
LN-100148,2026-05-11,North India,Business Loan,3022840.0,36,10.95,30,Self-Employed,Post-Graduate,Divorced,79875.0,717,98892.34,1.238,12,Defaulted
LN-101926,2026-05-13,East India,Home Loan,5311530.0,240,16.97,39,Salaried,Graduate,Single,61325.0,735,77788.4,1.268,0,Active
LN-102710,2026-05-13,West India,Vehicle Loan,910919.0,60,12.68,51,Business Owner,Graduate,Single,61660.0,799,20577.29,0.334,0,Active
LN-104998,2026-05-13,South India,Personal Loan,176925.0,48,16.89,53,Salaried,Post-Graduate,Single,54116.0,648,5095.12,0.094,0,Active
LN-105950,2026-05-13,North India,Vehicle Loan,262469.0,60,15.54,39,Self-Employed,Professional Degree,Single,113986.0,672,6318.76,0.055,0,Active
LN-105625,2026-05-14,East India,Agriculture Loan,862700.0,36,9.9,36,Retired,Post-Graduate,Divorced,66813.0,737,27796.42,0.416,0,Active
LN-105635,2026-05-14,East India,Gold Loan,283266.0,24,9.48,48,Salaried,High School,Married,29446.0,620,13003.41,0.442,5,Restructured
LN-101951,2026-05-15,South India,Agriculture Loan,448473.0,24,9.77,43,Salaried,High School,Single,28754.0,658,20647.18,0.718,0,Active
LN-104088,2026-05-15,East India,Business Loan,1426029.0,24,9.04,58,Retired,Below High School,Divorced,19663.0,685,65173.94,3.315,0,Active
LN-106212,2026-05-15,Central India,Home Loan,3697422.0,120,18.01,29,Retired,Professional Degree,Divorced,92060.0,656,66645.88,0.724,0,Active
LN-106850,2026-05-15,South India,Business Loan,3905320.0,84,12.51,51,Salaried,High School,Single,38822.0,599,70009.23,1.803,0,Active
LN-101563,2026-05-16,West India,Home Loan,5293109.0,240,9.83,57,Unemployed,Post-Graduate,Divorced,27376.0,620,50484.91,1.844,0,Active
LN-101610,2026-05-16,Central India,Personal Loan,113332.0,36,9.79,50,Business Owner,Graduate,Divorced,53968.0,743,3645.74,0.068,1,Active
LN-102005,2026-05-16,East India,Vehicle Loan,310632.0,48,17.48,43,Salaried,High School,Divorced,26587.0,706,9040.63,0.34,0,Active
LN-102185,2026-05-16,Central India,Home Loan,3643812.0,120,13.63,49,Salaried,High School,Married,30246.0,648,55768.36,1.844,10,Defaulted
LN-102921,2026-05-16,Central India,Education Loan,1519653.0,84,16.72,39,Salaried,Professional Degree,Single,90880.0,713,30809.92,0.339,1,Active
LN-104613,2026-05-16,South India,Home Loan,5492178.0,120,16.13,47,Salaried,High School,Married,25639.0,574,92446.63,3.606,3,Defaulted
LN-105102,2026-05-16,East India,Education Loan,857708.0,120,8.25,47,Salaried,Below High School,Single,17023.0,677,10520.01,0.618,1,Active
LN-101197,2026-05-17,Central India,Personal Loan,300119.0,24,9.49,43,Salaried,Professional Degree,Divorced,78187.0,637,13778.43,0.176,3,Active
LN-101571,2026-05-17,West India,Business Loan,514615.0,36,13.42,38,Salaried,Graduate,Married,61845.0,687,17443.7,0.282,0,Active
LN-102136,2026-05-17,East India,Agriculture Loan,929314.0,24,18.0,40,Salaried,Graduate,Divorced,31618.0,577,46395.17,1.467,12,Defaulted
LN-105941,2026-05-17,West India,Home Loan,4280802.0,180,12.95,42,Business Owner,Post-Graduate,Divorced,117089.0,796,54021.75,0.461,0,Active
LN-101263,2026-05-18,West India,Agriculture Loan,170825.0,36,10.31,42,Salaried,Graduate,Married,56613.0,767,5536.94,0.098,1,Active
LN-101692,2026-05-18,West India,Vehicle Loan,1116287.0,60,10.24,50,Self-Employed,High School,Married,35509.0,646,23849.84,0.672,1,Active
LN-102139,2026-05-19,West India,Vehicle Loan,707745.0,72,8.63,22,Self-Employed,Post-Graduate,Married,55775.0,592,12627.91,0.226,2,Active
LN-102343,2026-05-19,South India,Agriculture Loan,250558.0,24,16.72,44,Retired,Graduate,Divorced,42800.0,670,12354.47,0.289,1,Active
LN-106527,2026-05-19,South India,Education Loan,1701610.0,36,8.8,43,Retired,Professional Degree,Married,84348.0,653,53952.49,0.64,1,Active
LN-104448,2026-05-20,East India,Home Loan,2790857.0,120,8.97,21,Business Owner,High School,Single,48021.0,612,35308.1,0.735,5,Written Off
LN-106600,2026-05-20,North India,Agriculture Loan,197559.0,36,8.39,42,Salaried,High School,Single,18104.0,689,6226.39,0.344,1,Active
LN-103054,2026-05-21,North India,Business Loan,2259095.0,60,10.46,21,Self-Employed,Post-Graduate,Divorced,86085.0,658,48512.01,0.564,1,Active
LN-100691,2026-05-22,West India,Gold Loan,532824.0,24,7.52,31,Business Owner,Post-Graduate,Divorced,74697.0,698,23981.71,0.321,1,Active
LN-103563,2026-05-22,North India,Personal Loan,104060.0,48,15.66,49,Salaried,Graduate,Divorced,54908.0,685,2931.0,0.053,0,Active
LN-106107,2026-05-22,West India,Business Loan,4241428.0,84,14.86,38,Self-Employed,Graduate,Divorced,52057.0,543,81513.0,1.566,8,Defaulted
LN-100211,2026-05-23,North India,Personal Loan,71318.0,24,14.18,32,Self-Employed,High School,Divorced,32581.0,754,3430.25,0.105,1,Active
LN-101868,2026-05-23,North India,Personal Loan,281782.0,12,13.81,51,Salaried,Graduate,Single,40716.0,752,25275.21,0.621,1,Active
LN-102950,2026-05-23,East India,Home Loan,3367243.0,240,17.86,34,Self-Employed,High School,Married,28519.0,611,51604.54,1.809,6,Defaulted
LN-102999,2026-05-23,South India,Business Loan,3311834.0,36,15.33,28,Self-Employed,High School,Single,18272.0,606,115341.74,6.312,7,Defaulted
LN-102285,2026-05-24,South India,Gold Loan,262659.0,12,16.26,30,Salaried,Graduate,Single,60742.0,707,23863.61,0.393,1,Active
LN-102675,2026-05-24,West India,Home Loan,2091140.0,300,9.9,40,Salaried,Graduate,Single,41896.0,723,18854.99,0.45,1,Active
LN-104336,2026-05-24,South India,Business Loan,1308578.0,60,16.89,39,Self-Employed,High School,Divorced,20522.0,670,32444.19,1.581,0,Active
LN-100519,2026-05-25,West India,Education Loan,692783.0,36,11.37,43,Business Owner,Post-Graduate,Single,135269.0,767,22802.41,0.169,1,Active
LN-102122,2026-05-25,South India,Gold Loan,388317.0,6,12.22,21,Salaried,High School,Divorced,31175.0,564,67045.69,2.151,3,Written Off
LN-103001,2026-05-25,North India,Education Loan,353231.0,36,13.79,37,Business Owner,Graduate,Single,86486.0,682,12036.6,0.139,1,Active
LN-105412,2026-05-25,South India,Personal Loan,101424.0,12,7.54,46,Business Owner,Professional Degree,Single,119100.0,622,8801.16,0.074,2,Active
LN-105692,2026-05-26,East India,Vehicle Loan,935657.0,48,18.44,21,Salaried,Graduate,Single,63560.0,800,27700.52,0.436,1,Active
LN-106438,2026-05-26,Central India,Education Loan,1921619.0,60,12.54,37,Business Owner,Below High School,Married,36762.0,671,43271.57,1.177,0,Active
LN-100135,2026-05-27,North India,Personal Loan,288231.0,24,8.3,25,Self-Employed,High School,Divorced,23732.0,610,13075.38,0.551,3,Active
LN-101283,2026-05-27,West India,Personal Loan,56879.0,24,13.2,23,Self-Employed,Graduate,Single,46566.0,720,2709.48,0.058,1,Active
LN-103682,2026-05-27,East India,Home Loan,5164583.0,240,11.69,30,Unemployed,Graduate,Single,18081.0,567,55754.31,3.084,9,Defaulted
LN-104077,2026-05-27,Central India,Gold Loan,777376.0,12,13.36,21,Salaried,Post-Graduate,Divorced,62245.0,737,69564.47,1.118,1,Active
LN-104211,2026-05-27,South India,Business Loan,4346998.0,24,7.79,50,Self-Employed,Graduate,Married,69279.0,748,196186.86,2.832,5,Defaulted
LN-105295,2026-05-27,North India,Business Loan,3437207.0,60,10.66,48,Salaried,High School,Single,36735.0,756,74151.71,2.019,0,Active
LN-100720,2026-05-28,South India,Education Loan,656453.0,60,12.72,41,Business Owner,Post-Graduate,Divorced,109748.0,878,14842.4,0.135,1,Active
LN-101304,2026-05-28,East India,Personal Loan,316983.0,36,9.63,37,Salaried,Graduate,Single,60119.0,696,10173.17,0.169,0,Active
LN-103489,2026-05-28,North India,Vehicle Loan,293344.0,48,11.52,34,Salaried,Post-Graduate,Married,97274.0,787,7655.92,0.079,1,Active
